bin_id,latitude,longitude,ward_zone,amenity,operator,capacity_liters,waste_type,current_fill_pct,fill_rate_pct_hr,dist_from_depot_km,calorific_value_hhv_mj_kg,recyclable_fraction_pct,time_to_overflow_hrs,urgency_index,recovery_index,cost_index,scps_score,zone_cluster
BIN_0875,28.695855,77.304493,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,33.7,3.69,17.02,19.42,87.9,18.0,0.367,0.853,0.668,0.305,10
BIN_0876,28.606011,77.302637,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,32.4,4.96,10.02,20.84,77.5,13.6,0.402,0.831,0.393,0.372,11
BIN_0877,28.624549,77.199991,Central / NDMC,waste_disposal,NDMC,2500,Mixed Municipal,82.8,6.28,6.45,13.05,25.5,2.7,0.802,0.405,0.253,0.472,0
BIN_0878,28.537294,77.208036,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,77.4,4.84,3.33,22.65,77.3,4.7,0.713,0.868,0.131,0.591,1
BIN_0879,28.570206,77.267513,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,73.2,3.33,5.63,23.19,79.7,8.0,0.63,0.892,0.221,0.539,2
BIN_0880,28.601032,77.035382,South-West (Dwarka),waste_disposal,MCD-SouthWest,1500,Mixed Municipal,94.2,5.31,17.46,14.0,28.6,1.1,0.847,0.441,0.686,0.419,3
BIN_0881,28.614612,77.055632,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,76.5,4.63,15.97,21.64,85.9,5.1,0.699,0.89,0.627,0.491,4
BIN_0882,28.682312,77.200982,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,35.1,2.83,12.83,21.47,83.3,22.9,0.346,0.873,0.504,0.334,5
BIN_0883,28.687783,77.21894,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,24.8,5.49,13.44,11.08,8.7,13.7,0.368,0.279,0.528,0.162,6
BIN_0884,28.741345,77.130146,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,38.4,2.69,20.87,20.19,88.5,22.9,0.364,0.872,0.819,0.28,7
BIN_0885,28.671575,77.170675,Keshavpuram / Shalimar,recycling,MCD-Keshavpuram,1000,Recyclable/Dry,77.3,3.77,12.22,19.16,88.6,6.0,0.675,0.851,0.48,0.497,8
BIN_0886,28.652853,77.194976,City / Chandni Chowk,waste_disposal,MCD-CitySP,1500,Mixed Municipal,86.7,7.69,9.64,14.79,33.7,1.7,0.879,0.483,0.378,0.509,9
BIN_0887,28.661616,77.236847,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,86.6,2.71,10.82,23.33,86.9,4.9,0.702,0.931,0.425,0.545,10
BIN_0888,28.601213,77.299979,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,83.6,3.01,9.57,20.59,89.9,5.4,0.692,0.888,0.376,0.537,11
BIN_0889,28.619153,77.208015,Central / NDMC,recycling,NDMC,1000,Recyclable/Dry,86.2,3.67,5.78,21.06,79.9,3.8,0.733,0.848,0.227,0.576,0
BIN_0890,28.510131,77.19573,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,33.9,3.68,6.5,19.99,88.3,18.0,0.368,0.867,0.255,0.393,1
BIN_0891,28.560437,77.242608,South-East (Lajpat / Okhla),recycling,MCD-SouthEast,1000,Recyclable/Dry,29.9,3.71,3.27,20.22,91.8,18.9,0.341,0.889,0.128,0.411,2
BIN_0892,28.590617,77.063562,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,74.8,3.79,14.53,12.47,5.5,6.6,0.658,0.293,0.57,0.303,3
BIN_0893,28.617005,77.075872,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,53.8,2.84,14.22,18.61,88.2,16.3,0.477,0.837,0.558,0.378,4
BIN_0894,28.631768,77.225519,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,89.1,4.4,7.34,22.42,75.2,2.5,0.78,0.853,0.288,0.588,5
BIN_0895,28.700661,77.179025,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,42.9,6.18,15.15,11.28,13.9,9.2,0.519,0.31,0.595,0.233,6
BIN_0896,28.724558,77.119086,Rohini / Pitampura,recycling,MCD-Rohini,1000,Recyclable/Dry,94.6,3.2,19.62,21.04,82.7,1.7,0.776,0.861,0.77,0.492,7
BIN_0897,28.698255,77.141376,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,19.6,5.0,16.04,19.9,81.9,16.1,0.314,0.833,0.63,0.281,8
BIN_0898,28.638693,77.232988,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,41.3,4.28,8.26,11.38,10.1,13.7,0.441,0.293,0.324,0.243,9
BIN_0899,28.680555,77.274515,Shahdara North,recycling,MCD-ShahdaraNorth,1000,Recyclable/Dry,90.5,3.93,14.09,23.22,80.7,2.4,0.773,0.898,0.553,0.545,10
BIN_0900,28.607893,77.301046,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,97.6,4.33,9.97,20.75,86.8,0.6,0.837,0.875,0.391,0.603,11
BIN_0901,28.633767,77.17403,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,85.8,6.43,8.19,11.31,6.7,2.2,0.828,0.274,0.322,0.432,0
BIN_0902,28.562073,77.20587,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,97.2,3.79,0.7,21.22,86.8,0.7,0.815,0.885,0.027,0.667,1
BIN_0903,28.544137,77.2844,South-East (Lajpat / Okhla),waste_disposal,MCD-SouthEast,2500,Mixed Municipal,34.9,4.62,7.71,13.03,38.4,14.1,0.408,0.469,0.303,0.284,2
BIN_0904,28.591164,77.042802,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,30.6,5.62,16.54,12.09,8.4,12.3,0.413,0.299,0.649,0.167,3
BIN_0905,28.617441,77.100364,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,85.1,3.78,12.07,19.43,78.1,3.9,0.73,0.804,0.474,0.511,4
BIN_0906,28.654776,77.182471,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,91.8,3.63,10.1,22.86,79.2,2.3,0.771,0.882,0.397,0.571,5
BIN_0907,28.664776,77.251393,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,25.3,5.65,11.58,11.02,10.8,13.2,0.377,0.288,0.455,0.184,6
BIN_0908,28.730975,77.155144,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,88.8,3.31,18.98,21.95,89.2,3.4,0.739,0.913,0.745,0.494,7
BIN_0909,28.689535,77.154692,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,83.2,2.77,14.63,19.1,78.9,6.1,0.681,0.801,0.574,0.466,8
BIN_0910,28.656789,77.219457,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,78.4,3.52,10.0,12.4,12.1,6.1,0.673,0.324,0.393,0.356,9
BIN_0911,28.707234,77.285581,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,15.2,3.51,17.23,21.71,88.4,24.2,0.231,0.904,0.676,0.251,10
BIN_0912,28.607388,77.319329,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,38.1,4.97,11.57,18.54,83.4,12.5,0.443,0.811,0.454,0.374,11
BIN_0913,28.652998,77.190344,Central / NDMC,waste_disposal,NDMC,1500,Mixed Municipal,94.1,5.04,9.73,14.15,28.3,1.2,0.837,0.443,0.382,0.475,0
BIN_0914,28.542499,77.179111,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,32.7,3.1,4.08,19.13,79.9,21.7,0.339,0.807,0.16,0.379,1
BIN_0915,28.592447,77.247067,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,94.2,4.94,4.58,20.33,81.6,1.2,0.834,0.841,0.18,0.633,2
BIN_0916,28.58265,77.059175,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,79.6,5.02,14.83,11.13,7.7,4.1,0.735,0.275,0.582,0.334,3
BIN_0917,28.631225,77.088302,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,73.2,2.65,13.85,21.94,80.3,10.1,0.606,0.868,0.544,0.455,4
BIN_0918,28.651102,77.188769,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,82.4,3.26,9.56,21.97,88.0,5.4,0.692,0.907,0.375,0.543,5
BIN_0919,28.674415,77.190515,North / Civil Lines,waste_disposal,MCD-North,2500,Mixed Municipal,65.6,7.15,12.07,15.47,28.4,4.8,0.712,0.471,0.474,0.403,6
BIN_0920,28.720732,77.143824,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,88.8,3.95,18.25,20.87,80.7,2.8,0.762,0.848,0.717,0.492,7
BIN_0921,28.723825,77.179452,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,40.7,3.73,17.67,18.76,79.0,15.9,0.417,0.794,0.694,0.308,8
BIN_0922,28.650862,77.206106,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,92.0,3.9,9.31,11.02,9.6,2.1,0.782,0.282,0.366,0.403,9
BIN_0923,28.690463,77.297086,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,24.5,4.42,16.13,22.38,88.7,17.1,0.328,0.92,0.633,0.313,10
BIN_0924,28.628227,77.30862,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,17.9,3.82,11.78,21.73,82.8,21.5,0.261,0.876,0.463,0.301,11
BIN_0925,28.618813,77.210519,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,72.4,3.9,5.74,11.09,10.5,7.1,0.645,0.288,0.225,0.364,0
BIN_0926,28.516894,77.214493,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,53.8,3.82,5.61,19.23,89.9,12.1,0.512,0.859,0.22,0.469,1
BIN_0927,28.572129,77.246023,South-East (Lajpat / Okhla),waste_disposal,MCD-SouthEast,1500,Mixed Municipal,66.6,5.76,3.56,14.86,34.6,5.8,0.67,0.489,0.14,0.454,2
BIN_0928,28.587762,77.01956,South-West (Dwarka),waste_disposal,MCD-SouthWest,2500,Mixed Municipal,84.3,6.94,18.74,13.96,39.1,2.3,0.836,0.493,0.736,0.419,3
BIN_0929,28.62035,77.092491,West (Janakpuri / Rajouri),waste_disposal,MCD-West,1500,Mixed Municipal,53.5,6.25,12.91,15.15,27.6,7.4,0.596,0.46,0.507,0.335,4
BIN_0930,28.658429,77.214398,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,48.9,3.06,10.15,23.49,76.3,16.7,0.451,0.881,0.399,0.41,5
BIN_0931,28.685489,77.211632,North / Civil Lines,waste_disposal,MCD-North,2500,Mixed Municipal,90.7,8.43,13.15,13.32,34.8,1.1,0.933,0.457,0.516,0.501,6
BIN_0932,28.706277,77.11451,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,19.6,3.65,18.06,22.63,86.9,22.0,0.266,0.916,0.709,0.266,7
BIN_0933,28.678723,77.116035,Keshavpuram / Shalimar,recycling,MCD-Keshavpuram,1000,Recyclable/Dry,20.5,3.81,15.42,21.71,80.3,20.9,0.278,0.863,0.605,0.277,8
BIN_0934,28.649578,77.234442,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,74.4,5.49,9.47,11.21,11.8,4.7,0.715,0.298,0.372,0.373,9
BIN_0935,28.670891,77.26381,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,87.2,3.99,12.67,21.78,75.7,3.2,0.752,0.842,0.497,0.529,10
BIN_0936,28.610808,77.318012,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,35.3,4.55,11.61,18.88,86.4,14.2,0.408,0.834,0.456,0.363,11
BIN_0937,28.646502,77.201594,Central / NDMC,waste_disposal,NDMC,1500,Mixed Municipal,90.6,4.91,8.86,14.38,27.9,1.9,0.808,0.445,0.348,0.468,0
BIN_0938,28.532678,77.218844,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,60.4,3.36,3.93,22.72,82.4,11.8,0.542,0.895,0.154,0.509,1
BIN_0939,28.570707,77.254255,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,19.7,2.96,4.34,19.43,78.2,27.1,0.243,0.804,0.17,0.329,2
BIN_0940,28.609345,77.051338,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,42.1,5.96,16.18,10.6,10.7,9.7,0.506,0.279,0.635,0.21,3
BIN_0941,28.64612,77.055644,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,63.2,4.06,17.44,18.63,87.5,9.1,0.586,0.834,0.685,0.406,4
BIN_0942,28.664047,77.211631,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,71.1,2.82,10.77,20.26,77.1,10.2,0.598,0.817,0.423,0.459,5
BIN_0943,28.664204,77.231084,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,79.9,5.35,10.98,12.13,10.8,3.8,0.749,0.312,0.431,0.382,6
BIN_0944,28.727087,77.125053,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,68.2,3.22,19.62,22.24,89.5,9.9,0.591,0.921,0.77,0.418,7
BIN_0945,28.697592,77.159543,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,29.6,4.28,15.31,21.4,77.8,16.4,0.359,0.844,0.601,0.312,8
BIN_0946,28.650091,77.201594,City / Chandni Chowk,waste_disposal,MCD-CitySP,1500,Mixed Municipal,33.4,8.4,9.25,13.04,38.8,7.9,0.531,0.471,0.363,0.334,9
BIN_0947,28.694374,77.270431,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,84.1,3.38,15.32,22.98,84.8,4.7,0.708,0.913,0.601,0.508,10
BIN_0948,28.625924,77.300346,Shahdara South (Mayur Vihar),recycling,MCD-ShahdaraSouth,1000,Recyclable/Dry,90.2,4.96,10.97,19.33,75.0,2.0,0.807,0.786,0.431,0.553,11
BIN_0949,28.60392,77.201253,Central / NDMC,waste_disposal,NDMC,1500,Mixed Municipal,29.0,8.13,4.17,13.26,34.8,8.7,0.491,0.456,0.164,0.35,0
BIN_0950,28.523662,77.215404,South (Saket / Hauz Khas),recycling,MCD-South,1000,Recyclable/Dry,40.2,2.97,4.87,21.88,80.1,20.1,0.387,0.866,0.191,0.415,1
BIN_0951,28.565031,77.243569,South-East (Lajpat / Okhla),waste_disposal,MCD-SouthEast,2500,Mixed Municipal,23.1,5.29,3.29,13.33,34.7,14.5,0.349,0.457,0.129,0.286,2
BIN_0952,28.584784,77.065338,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,67.2,5.55,14.26,11.57,11.8,5.9,0.667,0.305,0.56,0.313,3
BIN_0953,28.644289,77.08441,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,72.4,2.91,14.96,22.66,91.9,9.5,0.61,0.942,0.587,0.47,4
BIN_0954,28.662537,77.179223,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,67.3,3.46,11.02,22.4,90.5,9.5,0.594,0.929,0.433,0.489,5
BIN_0955,28.655565,77.187901,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,29.5,6.32,10.06,12.02,14.4,11.2,0.43,0.328,0.395,0.235,6
BIN_0956,28.719953,77.126318,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,67.6,4.78,18.85,18.84,79.6,6.8,0.643,0.799,0.74,0.413,7
BIN_0957,28.680215,77.176713,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,27.1,4.07,12.98,18.64,81.4,17.9,0.334,0.804,0.51,0.306,8
BIN_0958,28.642535,77.242097,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,16.4,3.82,8.94,11.31,11.0,21.9,0.25,0.296,0.351,0.144,9
BIN_0959,28.680736,77.292017,Shahdara North,waste_disposal,MCD-ShahdaraNorth,1500,Mixed Municipal,71.3,6.15,14.95,15.01,26.2,4.7,0.717,0.45,0.587,0.376,10
BIN_0960,28.609542,77.298203,Shahdara South (Mayur Vihar),waste_disposal,MCD-ShahdaraSouth,1500,Mixed Municipal,28.6,8.36,9.81,13.34,39.7,8.5,0.496,0.482,0.385,0.316,11
BIN_0961,28.619954,77.201115,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,43.4,3.77,5.93,12.13,8.8,15.0,0.437,0.302,0.233,0.263,0
BIN_0962,28.524821,77.208476,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,38.4,4.55,4.71,19.33,91.8,13.5,0.43,0.87,0.185,0.439,1
BIN_0963,28.570842,77.242278,South-East (Lajpat / Okhla),recycling,MCD-SouthEast,1000,Recyclable/Dry,73.8,3.61,3.18,20.98,89.3,7.3,0.644,0.893,0.125,0.565,2
BIN_0964,28.580557,77.055851,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,59.4,4.58,15.13,11.77,5.7,8.9,0.578,0.279,0.594,0.254,3
BIN_0965,28.629578,77.089246,West (Janakpuri / Rajouri),waste_disposal,MCD-West,1500,Mixed Municipal,82.5,8.06,13.68,13.86,30.9,2.2,0.863,0.449,0.537,0.459,4
BIN_0966,28.63674,77.205753,Karol Bagh / Patel Nagar,waste_disposal,MCD-KarolBagh,2000,Mixed Municipal,87.5,4.57,7.74,13.36,26.4,2.7,0.774,0.416,0.304,0.451,5
BIN_0967,28.670401,77.210644,North / Civil Lines,waste_disposal,MCD-North,2000,Mixed Municipal,85.7,8.34,11.48,14.27,27.4,1.7,0.895,0.441,0.451,0.49,6
BIN_0968,28.710416,77.134457,Rohini / Pitampura,waste_disposal,MCD-Rohini,2500,Mixed Municipal,52.8,6.85,17.55,13.02,25.3,6.9,0.612,0.404,0.689,0.289,7
BIN_0969,28.691006,77.161158,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,34.3,4.33,14.57,22.09,82.5,15.2,0.393,0.882,0.572,0.347,8
BIN_0970,28.655944,77.253007,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,49.5,5.99,10.72,10.97,11.3,8.4,0.559,0.29,0.421,0.282,9
BIN_0971,28.693402,77.277086,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,67.0,3.01,15.49,20.74,83.3,11.0,0.576,0.858,0.608,0.424,10
BIN_0972,28.58244,77.249618,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,74.7,3.63,4.22,23.08,88.6,7.0,0.651,0.934,0.166,0.573,11
BIN_0973,28.625397,77.253987,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,42.8,6.24,7.77,11.43,7.5,9.2,0.521,0.281,0.305,0.284,0
BIN_0974,28.525083,77.217821,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,23.2,3.44,4.75,21.21,77.2,22.3,0.284,0.837,0.186,0.356,1
BIN_0975,28.554043,77.297928,South-East (Lajpat / Okhla),waste_disposal,MCD-SouthEast,2500,Mixed Municipal,92.5,7.91,8.71,13.13,32.0,0.9,0.928,0.439,0.342,0.527,2
BIN_0976,28.587247,77.044544,South-West (Dwarka),waste_disposal,MCD-SouthWest,2500,Mixed Municipal,95.2,4.94,16.31,13.71,33.8,1.0,0.841,0.461,0.64,0.431,3
BIN_0977,28.636904,77.067408,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,66.0,4.18,15.93,22.09,88.2,8.1,0.61,0.911,0.625,0.453,4
BIN_0978,28.633789,77.176504,Karol Bagh / Patel Nagar,recycling,MCD-KarolBagh,1000,Recyclable/Dry,32.6,4.21,8.09,20.45,87.5,16.0,0.377,0.873,0.318,0.387,5
BIN_0979,28.669458,77.205599,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,95.1,6.14,11.38,10.97,5.2,0.8,0.883,0.259,0.447,0.43,6
BIN_0980,28.695329,77.093349,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,28.3,2.87,18.24,21.9,89.0,25.0,0.3,0.911,0.716,0.28,7
BIN_0981,28.702252,77.183906,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,78.9,3.42,15.23,21.61,80.3,6.2,0.673,0.861,0.598,0.476,8
BIN_0982,28.644623,77.25268,City / Chandni Chowk,recycling,MCD-CitySP,1000,Recyclable/Dry,89.5,3.71,9.56,20.53,88.1,2.8,0.758,0.877,0.375,0.567,9
BIN_0983,28.675275,77.294866,Shahdara North,waste_disposal,MCD-ShahdaraNorth,2000,Mixed Municipal,62.1,5.23,14.6,13.37,39.1,7.2,0.62,0.48,0.573,0.339,10
BIN_0984,28.61842,77.298784,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,56.7,3.84,10.37,20.5,91.7,11.3,0.533,0.895,0.407,0.453,11
BIN_0985,28.641936,77.187682,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,94.1,4.53,8.59,10.6,11.0,1.3,0.819,0.281,0.337,0.426,0
BIN_0986,28.528648,77.216216,South (Saket / Hauz Khas),waste_disposal,MCD-South,2000,Mixed Municipal,41.8,5.34,4.33,13.31,36.5,10.9,0.482,0.466,0.17,0.347,1
BIN_0987,28.569968,77.283784,South-East (Lajpat / Okhla),waste_disposal,MCD-SouthEast,2500,Mixed Municipal,58.0,8.35,7.21,14.53,27.4,5.0,0.702,0.446,0.283,0.428,2
BIN_0988,28.595,77.03428,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,56.7,6.44,17.43,12.11,13.2,6.7,0.625,0.324,0.684,0.273,3
BIN_0989,28.653765,77.081268,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,49.7,2.72,15.83,21.23,84.3,18.5,0.444,0.873,0.622,0.36,4
BIN_0990,28.66017,77.184036,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,44.6,4.06,10.64,22.1,76.7,13.6,0.456,0.854,0.418,0.401,5
BIN_0991,28.671419,77.235694,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,25.5,6.12,11.86,10.97,12.1,12.2,0.395,0.294,0.466,0.193,6
BIN_0992,28.718318,77.134218,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,78.0,4.25,18.36,20.64,77.7,5.2,0.697,0.828,0.721,0.452,7
BIN_0993,28.694828,77.143453,Keshavpuram / Shalimar,waste_disposal,MCD-Keshavpuram,1500,Mixed Municipal,58.9,5.93,15.61,14.19,30.4,6.9,0.622,0.454,0.613,0.325,8
BIN_0994,28.670644,77.237138,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,61.0,3.67,11.8,12.11,8.4,10.6,0.557,0.3,0.463,0.276,9
BIN_0995,28.694597,77.286675,Shahdara North,waste_disposal,MCD-ShahdaraNorth,2500,Mixed Municipal,42.7,6.45,16.02,13.6,36.9,8.9,0.527,0.474,0.629,0.28,10
BIN_0996,28.608716,77.293402,Shahdara South (Mayur Vihar),recycling,MCD-ShahdaraSouth,1000,Recyclable/Dry,40.5,3.65,9.36,20.03,77.9,16.3,0.413,0.816,0.367,0.378,11
BIN_0997,28.628122,77.204046,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,95.1,4.84,6.8,11.6,8.6,1.0,0.837,0.29,0.267,0.452,0
BIN_0998,28.503468,77.193858,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,73.9,3.01,7.26,20.79,87.9,8.7,0.624,0.882,0.285,0.519,1
BIN_0999,28.566846,77.253946,South-East (Lajpat / Okhla),waste_disposal,MCD-SouthEast,1500,Mixed Municipal,63.4,8.17,4.29,14.81,39.2,4.5,0.733,0.511,0.168,0.486,2
BIN_1000,28.61197,77.043199,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,30.7,4.79,17.03,10.87,13.2,14.5,0.385,0.297,0.669,0.148,3
BIN_1001,28.615028,77.069874,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,63.4,2.81,14.68,19.67,77.1,13.0,0.543,0.804,0.576,0.398,4
BIN_1002,28.638207,77.211524,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,52.6,3.73,7.9,19.14,90.5,12.7,0.5,0.86,0.31,0.446,5
BIN_1003,28.66,77.225119,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,65.0,6.1,10.42,11.27,13.4,5.7,0.671,0.307,0.409,0.346,6
BIN_1004,28.705762,77.121928,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,31.2,4.7,17.64,21.83,78.4,14.6,0.385,0.856,0.693,0.311,7
BIN_1005,28.70927,77.133764,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,59.2,4.62,17.46,22.0,76.9,8.8,0.578,0.853,0.686,0.408,8
BIN_1006,28.656342,77.229889,City / Chandni Chowk,waste_disposal,MCD-CitySP,2500,Mixed Municipal,55.5,6.55,10.1,14.96,27.5,6.8,0.62,0.456,0.397,0.368,9
BIN_1007,28.692365,77.28688,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,30.5,2.66,15.81,21.2,75.9,26.1,0.308,0.831,0.621,0.279,10
BIN_1008,28.602542,77.30808,Shahdara South (Mayur Vihar),waste_disposal,MCD-ShahdaraSouth,2000,Mixed Municipal,52.4,4.75,10.35,14.82,38.3,10.0,0.535,0.507,0.406,0.338,11
BIN_1009,28.633571,77.181619,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,45.7,4.34,7.88,11.11,9.6,12.5,0.474,0.284,0.309,0.26,0
BIN_1010,28.496725,77.220741,South (Saket / Hauz Khas),waste_disposal,MCD-South,1500,Mixed Municipal,16.8,8.38,7.91,13.53,26.7,9.9,0.414,0.421,0.311,0.272,1
BIN_1011,28.576462,77.27105,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,68.4,4.24,6.05,19.18,77.5,7.5,0.629,0.796,0.238,0.506,2
BIN_1012,28.579314,77.054557,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,73.4,3.72,15.24,12.18,7.1,7.2,0.646,0.295,0.598,0.292,3
BIN_1013,28.640944,77.083269,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,43.0,3.15,14.84,18.95,91.1,18.1,0.413,0.859,0.583,0.347,4
BIN_1014,28.642858,77.188468,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,79.1,3.38,8.67,19.12,81.8,6.2,0.673,0.816,0.34,0.513,5
